repayable	0000027338
travel bureau	0000034103
treatable	0000034133
water table	0000036253
tableware	0000032656
wearable	0000036304
eatable	0000010070
battle-axe	0000002554
embarrassment	0000010403
abatement	0000000019
subterranean	0000032085
arabesque	0000001470
affable	0000000485
water buffalo	0000036210
fleabag	0000012236
unfashionable	0000034896
fashionable	0000011621
unfathomable	0000034898
quantifiable	0000026275
inflammable	0000016728
inflatable	0000016731
first baseman	0000012063
breakfast	0000003770
flammable	0000012179
nonflammable	0000022003
unfavourable	0000034899
unfavorable	0000034899
favourable	0000011683	0000011689
favorable	0000011683
bay leaf	0000002574
baggage	0000002219
baggage room	0000002223
global village	0000013740
garbage	0000013295
breathtakingly	0000003795-001
breathtaking	0000003795
bantamweight	0000002373
bargain hunter	0000002412
laughable	0000018394
bougainvillea	0000003607
imaginable	0000016128
unimaginable	0000034959
Great Britain	0000014169
parking brake	0000023542
gubernatorial	0000014390
saber-rattling	0000028280
navigable	0000021581
embarrassing	0000010402
ball game	0000002280
programmable	0000025726
barrel organ	0000002453
algebra	0000000762
barley sugar	0000002428
arguable	0000001538
abrogate	0000000088
sabotage	0000028282
barrage	0000002448	0000002449
tea bag	0000032904
rehabilitation	0000027136
behavioral	0000002745
habituate	0000014524
unshakable	0000035186
Pearl Harbor	0000023798
phrasal verb	0000024311
alphabet	0000000870
washable	0000036155
liberalization	0000018699
inseparability	0000016927
marketability	0000019832
malleability	0000019649
memorabilia	0000020233
libertarian	0000018706
invariable	0000017290
insatiable	0000016911
auxiliary verb	0000002023
in absentia	0000016342
arbitrariness	0000001479
jailbreak	0000017554
absolute majority	0000000104
unmistakable	0000035061
embarkation	0000010399
station break	0000031475
air brake	0000000651
bilaterally	0000002987-001
impalpable	0000016198
ballerina	0000002278
invaluable	0000017289
liberal arts	0000018695
trailblazer	0000033980
bilateral	0000002987
Isabella	0000017453
amiable	0000000979
immeasurably	0000016154-001
barium meal	0000002422
lima bean	0000018832
ambivalent	0000000945
impassable	0000016203
unsustainable	0000035219
elaboration	0000010249
inseparably	0000016928-001
sustainable	0000032437
vanity table	0000035531
irreparably	0000017424-001
variable	0000035540
vampire bat	0000035516
aberration	0000000038
brain wave	0000003707
Sebastian	0000028982
substantiate	0000032075
arbitrate	0000001481
air base	0000000649
abrasive	0000000082
remarkably	0000027240
unspeakably	0000035198-001
beanstalk	0000002611
beauty mark	0000002646
Nebraska	0000021622
bank rate	0000002363
tax break	0000032874
allowable	0000000831
ballplayer	0000002293
balloon payment	0000002288
lamentably	0000018249-001
table lamp	0000032645
meatball	0000020118
unplayable	0000035093
unalterably	0000034609-001
ballot paper	0000002291
slave labor	0000030193
palpable	0000023348
salable	0000028382
table salt	0000032650
valuable	0000035506
assemblywoman	0000001738
assemblyman	0000001737
perambulator	0000023964
measurably	0000020110-001
lambaste	0000018241
table mat	0000032649
unreasonably	0000035131-001
unseasonably	0000035177
abalone	0000000012
transportable	0000034074
reasonably	0000026795
beauty salon	0000002649
polar bear	0000024850
beauty parlor	0000002647
arboreal	0000001486
solar battery	0000030650
parable	0000023455
passable	0000023620
payable	0000023747
arable	0000001476
Alberta	0000000738
betrayal	0000002886
tabulate	0000032662
battle-ax	0000002554
tableau	0000032641
taxable	0000032870
ablaze	0000000048
ameba	0000000951
baseman	0000002480
amoeba	0000000996
steamboat	0000031522
embarrass	0000010400
masturbate	0000019956
wannabe	0000036093
Boston Tea Party	0000003585
Bonaparte	0000003454
soya bean	0000030871
aberrant	0000000037
abreast	0000000083
abase	0000000016
abate	0000000018
flag football	0000012159
affability	0000000484
affably	0000000486
fashionably	0000011621-001
fastball	0000011626
flamboyant	0000012173
unfavorably	0000034899-001
favourably	0000011684	0000011690
favorably	0000011684
bargaining position	0000002415
bargaining	0000002413
global warming	0000013741
ragbag	0000026495
braggart	0000003687
gasbag	0000013331
brainwashing	0000003706
autobiography	0000001994
autograph book	0000001999
bar graph	0000002417
navigability	0000021580
globalization	0000013737
unimaginably	0000034959-001
aboriginal	0000000066
sailing boat	0000028359
savings bank	0000028601
baking tray	0000002250
mailbag	0000019563
labor-saving	0000018187
Bulgarian	0000004060
Gibraltar	0000013602
Bulgaria	0000004059
Gambia	0000013256
born-again	0000003566
bargain	0000002410
air bag	0000000648
bass guitar	0000002507
arguably	0000001539
gravy boat	0000014146
brouhaha	0000003950
British Airways	0000003876
amphibian	0000001010
inhabitant	0000016802
habitation	0000014521
Kublai Khan	0000018149
hot-air balloon	0000015655
habitually	0000014523-001
habitual	0000014523
brainwash	0000003705
washbasin	0000036156
habitat	0000014520
hullabaloo	0000015779
Brahman	0000003688
bath mat	0000002531
amiability	0000000978
stabilization	0000031314
sustainability	0000032436
variability	0000035539
insubstantial	0000017015
librarian	0000018713
invariably	0000017291
Brazilian	0000003750
arbitrarily	0000001478
Brasilia	0000003725
Namibia	0000021469
abomination	0000000065
urbanization	0000035372
substantiation	0000032076
Britannia	0000003872
arbitration	0000001482
bipartisan	0000003044
Baikal	0000002232
unmistakably	0000035061-001
labia	0000018179
barium swallow	0000002422
paintball	0000023295
substantially	0000032074
abnormality	0000000056
baptismal	0000002377
amiably	0000000979-001
biannual	0000002914
baronial	0000002443
battalion	0000002543
tabulation	0000032663
substantial	0000032073
banality	0000002315
sailboat	0000028357
variably	0000035541
marimba	0000019813
masturbation	0000019957
ambrosia	0000000947
Zambia	0000037326
approbation	0000001421
probationary	0000025645
abrasion	0000000081
boatswain	0000003373
abstain	0000000115
arbitrator	0000001483
arbitrary	0000001480
barista	0000002419
kookaburra	0000018136
ballpark	0000002292
Balkan	0000002268
bazooka	0000002580
taskbar	0000032830
abnormally	0000000057
blatantly	0000003176-001
palpably	0000023348-001
play-by-play	0000024655
ballast	0000002275
wallaby	0000036066
abnormal	0000000055
balsam	0000002303
lambast	0000018241
abysmal	0000000136
banal	0000002314
natural-born	0000021547
Paul Bunyan	0000023730
urban sprawl	0000035376
blatant	0000003176
Albany	0000000734
laboratory	0000018181
Labour Party	0000018191
albatross	0000000735
passably	0000023621
tabular	0000032661
balsa	0000002302
basalt	0000002471
mamas boy	0000019666
boatman	0000003370
barman	0000002431
batsman	0000002542
bantam	0000002372
Batman	0000002539
Obama	0000022272
samba	0000028448
bonanza	0000003453
bossa nova	0000003581
attaboy	0000001865
Arab	0000001468	0000001469
bravura	0000003739
emergency medical technician	0000010437
Antarctic Circle	0000001211
Roman Catholic Church	0000027972
accident and emergency	0000000173
secondary accent	0000028997
acetic acid	0000000230
social democracy	0000030569
compact disc player	0000006302
accordance	0000000194
scratch card	0000028829
lactic acid	0000018209
Central Intelligence Agency	0000005005
creative accounting	0000007352
mechanical pencil	0000020126
ecclesiastical	0000010095
catalytic converter	0000004825
recalcitrance	0000026821
acceptance	0000000160
Pacific Ocean	0000023231
mitigating circumstances	0000020780
charge account	0000005151
uncharacteristic	0000034671
characteristic	0000005142
Christmas cracker	0000005459
Antarctic Continent	0000001212
concentration camp	0000006435
Arctic Ocean	0000001521
crackerjack	0000007277
Anglican Church	0000001115
anticlimactic	0000001249
cataclysmic	0000004816
inaccuracy	0000016345
Coca-Cola	0000005932
compact car	0000006300
accountancy	0000000202
accuracy	0000000215
open-faced sandwich	0000022665
identification card	0000016034
candidacy	0000004483
declarative sentence	0000008101
Foreign and Commonwealth Office	0000012574
death certificate	0000008004
day-care center	0000007938
differential calculus	0000008720
hatchet-faced	0000014839
open-face sandwich	0000022665
electrocardiograph	0000010296
electrocardiogram	0000010295
medical practitioner	0000020155
special education	0000030959
directory assistance	0000008844
coordinate clause	0000006933
encyclopaedia	0000010549
ice-cream soda	0000015986
random-access memory	0000026577
space cadet	0000030879
grandfather clock	0000014055
decimal fraction	0000008084
focal distance	0000012419
face card	0000011425
charge card	0000005152
central air conditioning	0000004999
delaying tactic	0000008263
physical education	0000024320
dark chocolate	0000007885
archdeacon	0000001503
conditional clause	0000006494
dialectical	0000008657
accreditation	0000000208
democratically	0000008339-001
accidentally	0000000172
acclaimed	0000000176
social democrat	0000030570
coeducational	0000005983
accidental	0000000171
academic	0000000141
unaccompanied	0000034598
Democratic Party	0000008340
vacuum-packed	0000035477
calculated	0000004357
accolade	0000000182
cats cradle	0000004870
accommodate	0000000183
random access	0000026576
ascendancy	0000001672
candy cane	0000004496
access road	0000000168
cascade	0000004753
chain of command	0000005070
calling card	0000004395
accommodating	0000000184
card-carrying	0000004634
Christmas card	0000005456
scratch pad	0000028830
cash card	0000004768
cicada	0000005508
circadian	0000005532
Cadillac	0000004325
accommodation	0000000185
caustic soda	0000004898
cardiac	0000004638
advocacy	0000000455
mechanical engineering	0000020125
electroencephalograph	0000010301
electroencephalogram	0000010300
recreational vehicle	0000026915
efficiency apartment	0000010189
artificial intelligence	0000001649
general practice	0000013457
sickle-cell anemia	0000029806
cesarean section	0000005051
accelerate	0000000149
face-to-face	0000011439
Voice of America	0000035928
face cream	0000011427
climate change	0000005742
characterise	0000005141
characterize	0000005145
characterless	0000005146
communications satellite	0000006281
natural science	0000021558
acceleration	0000000150
reconnaissance	0000026885
incarcerate	0000016392
vacuum cleaner	0000035475
nuclear reactor	0000022183
clearance	0000005697
accelerator	0000000151
space capsule	0000030880
accentuate	0000000155
air traffic controller	0000000698
safety catch	0000028332
family practice	0000011549
finance company	0000011970
face pack	0000011433
spacecraft	0000030881
gynaecological	0000014501
archeological	0000001496
stagecoach	0000031331
circumnavigate	0000005554
packing crate	0000023250
packing case	0000023250
integral calculus	0000017049
categorically	0000004844
categorical	0000004843
magic carpet	0000019515
hierarchical	0000015217
cash machine	0000004779
stomachache	0000031718
catchphrase	0000004838
chain reaction	0000005071
Czechoslovakia	0000007780
Christmas cake	0000005455
mechanically	0000020124-001
plain chocolate	0000024585
architecturally	0000001514-001
mechanical	0000020124
architectural	0000001514
saccharine	0000028287
nonchalance	0000021980
coelacanth	0000005985
hectopascal	0000015038
scratch paper	0000028831
character	0000005139
commercialization	0000006238
acclimatize	0000000181
incarceration	0000016393
practical joker	0000025248
practical joke	0000025247
miscalculate	0000020667
cancellation	0000004478
neoclassical	0000021687
complaisance	0000006343
malpractice	0000019655
acclimate	0000000178
accumulative	0000000214
cancelation	0000004478
clairvoyance	0000005620
practical nurse	0000025250
recalcitrant	0000026822
nutraceutical	0000022231
inaccurately	0000016346-001
extracurricular	0000011346
accompaniment	0000000186
primary accent	0000025549
concatenation	0000006421
Antarctic Zone	0000001214
accentuation	0000000156
pancreatic	0000023374
inaccurate	0000016346
vaccinate	0000035466
caricature	0000004673
carjacker	0000004679
counterattack	0000007144
crankcase	0000007308
racetrack	0000026420
sack race	0000028294
spectacularly	0000030987-001
crystal clear	0000007576
calculate	0000004356
accumulate	0000000212
spectacular	0000030987
accurately	0000000217
crustacean	0000007563
race car	0000026413
carcase	0000004628
accurate	0000000216
air traffic control	0000000697
clarification	0000005644
classification	0000005663
sacrificial	0000028304
sanctification	0000028462
pacification	0000023230
fait accompli	0000011502
transpacific	0000034065
farcical	0000011589
San Francisco	0000028493
Anglo-Catholic	0000001123
circumnavigation	0000005555
carjacking	0000004680
calculating	0000004358
galactic	0000013222
savings account	0000028599
racing car	0000026427
cha-cha	0000005061
psychiatric hospital	0000025959
parochial school	0000023563
Roman Catholicism	0000027973
musical chairs	0000021354
charismatic	0000005157
anachronistic	0000001040
vocational school	0000035918
Roman Catholic	0000027971
monarchical	0000020914
Christmas carol	0000005457
psychoanalytic	0000025967
coach station	0000005888
anarchic	0000001059
saccharin	0000028286
catastrophic	0000004831
archaic	0000001499
cathartic	0000004855
catchall	0000004834
charcoal	0000005148
coachman	0000005887
trash compactor	0000034093
impracticality	0000016291
capitalistic	0000004573
miscalculation	0000020668
acclimation	0000000179
circumstantial	0000005560
impractical	0000016290
practicality	0000025246
mass communication	0000019927
vaccination	0000035467
incapacity	0000016391
tactician	0000032678
Vatican City	0000035569
aristocratic	0000001550
caricaturist	0000004674
sciatica	0000028752
cocktail party	0000005957
small claims court	0000030354
clarion call	0000005648
laconically	0000018206-001
classically	0000005659-001
occasionally	0000022347
calculation	0000004359
curtain call	0000007696
